code,name,industry,area,Lastdate
859,国风塑业,塑料,安徽,2017-04-21
860,顺鑫农业,白酒,北京,2017-04-21
861,海印股份,房产服务,广东,2017-04-21
863,三湘股份,区域地产,上海,2017-04-21
868,安凯客车,汽车整车,安徽,2017-04-21
856,冀东装备,机械基件,河北,2017-04-21
833,贵糖股份,造纸,广西,2017-04-21
831,五矿稀土,小金属,山西,2017-04-21
830,鲁西化工,农药化肥,山东,2017-04-21
809,铁岭新城,区域地产,辽宁,2017-04-21
810,创维数字,元器件,四川,2017-04-21
811,烟台冰轮,工程机械,山东,2017-04-21
813,天山纺织,纺织,新疆,2017-04-21
815,美利纸业,造纸,宁夏,2017-04-21
816,智慧农业,机械基件,江苏,2017-04-21
818,方大化工,化工原料,辽宁,2017-04-21
819,岳阳兴长,石油加工,湖南,2017-04-21
820,金城股份,造纸,辽宁,2017-04-21
822,山东海化,化工原料,山东,2017-04-21
823,超声电子,元器件,广东,2017-04-21
825,太钢不锈,特种钢,山西,2017-04-21
826,启迪桑德,环境保护,湖北,2017-04-21
828,东莞控股,路桥,广东,2017-04-21
829,天音控股,其他商业,江西,2017-04-21
869,张  裕Ａ,红黄药酒,山东,2017-04-21
922,佳电股份,电气设备,黑龙江,2017-04-21
875,吉电股份,火力发电,吉林,2017-04-21
877,天山股份,水泥,新疆,2017-04-21
903,云内动力,机械基件,云南,2017-04-21
905,厦门港务,港口,福建,2017-04-21
906,物产中拓,批发业,湖南,2017-04-21
908,景峰医药,化学制药,湖南,2017-04-21
909,数源科技,综合类,浙江,2017-04-21
910,大亚科技,家居用品,江苏,2017-04-21
902,新洋丰,农药化肥,湖北,2017-04-21
911,南宁糖业,食品,广西,2017-04-21
913,钱江摩托,摩托车,浙江,2017-04-21
915,山大华特,生物制药,山东,2017-04-21
917,电广传媒,影视音像,湖南,2017-04-21
918,嘉凯城,全国地产,浙江,2017-04-21
919,金陵药业,中成药,江苏,2017-04-21
920,南方汇通,运输设备,贵州,2017-04-21
912,泸天化,农药化肥,四川,2017-04-21
901,航天科技,航空,黑龙江,2017-04-21
900,现代投资,路桥,湖南,2017-04-21
899,赣能股份,火力发电,江西,2017-04-21
878,云南铜业,铜,云南,2017-04-21
880,潍柴重机,机械基件,山东,2017-04-21
881,大连国际,综合类,辽宁,2017-04-21
882,华联股份,百货,北京,2017-04-21
883,湖北能源,火力发电,湖北,2017-04-21
885,同力水泥,水泥,河南,2017-04-21
886,海南高速,路桥,海南,2017-04-21
887,中鼎股份,橡胶,安徽,2017-04-21
888,峨眉山Ａ,旅游景点,四川,2017-04-21
890,法 尔 胜,钢加工,江苏,2017-04-21
892,星美联合,通信设备,重庆,2017-04-21
893,东凌国际,食品,广东,2017-04-21
895,双汇发展,食品,河南,2017-04-21
897,津滨发展,区域地产,天津,2017-04-21
898,鞍钢股份,普钢,辽宁,2017-04-21
876,新 希 望,饲料,四川,2017-04-21
807,云铝股份,铝,云南,2017-04-21
2154,报 喜 鸟,服饰,浙江,2017-04-21
2156,通富微电,半导体,江苏,2017-04-21
2308,威创股份,电脑设备,广东,2017-04-21
2309,中利科技,电气设备,江苏,2017-04-21
2310,东方园林,建筑施工,北京,2017-04-21
2311,海大集团,饲料,广东,2017-04-21
2313,日海通讯,通信设备,深圳,2017-04-21
2314,南山控股,其他建材,深圳,2017-04-21
2307,北新路桥,建筑施工,新疆,2017-04-21
2315,焦点科技,互联网,江苏,2017-04-21
2318,久立特材,特种钢,浙江,2017-04-21
2319,乐通股份,染料涂料,广东,2017-04-21
2320,海峡股份,水运,海南,2017-04-21
2321,华英农业,农业综合,河南,2017-04-21
2322,理工监测,电气设备,浙江,2017-04-21
2323,雅百特,建筑施工,江苏,2017-04-21
2317,众生药业,中成药,广东,2017-04-21
2306,*ST云网,酒店餐饮,北京,2017-04-21
2305,南国置业,区域地产,湖北,2017-04-21
2304,洋河股份,白酒,江苏,2017-04-21
2288,超华科技,元器件,广东,2017-04-21
2289,宇顺电子,元器件,深圳,2017-04-21
2290,禾盛新材,家用电器,江苏,2017-04-21
2291,星期六,服饰,广东,2017-04-21
2292,奥飞娱乐,影视音像,广东,2017-04-21
2293,罗莱生活,纺织,江苏,2017-04-21
2294,信立泰,化学制药,深圳,2017-04-21
2295,精艺股份,铜,广东,2017-04-21
2296,辉煌科技,通信设备,河南,2017-04-21
2297,博云新材,矿物制品,湖南,2017-04-21
2298,中电鑫龙,电气设备,安徽,2017-04-21
2300,太阳电缆,电气设备,福建,2017-04-21
2301,齐心集团,文教休闲,深圳,2017-04-21
2302,西部建设,水泥,新疆,2017-04-21
2303,美盈森,造纸,深圳,2017-04-21
2324,普利特,塑料,上海,2017-04-21
2287,奇正藏药,中成药,西藏,2017-04-21
2325,洪涛股份,装修装饰,深圳,2017-04-21
2327,富安娜,纺织,深圳,2017-04-21
2347,泰尔重工,机械基件,安徽,2017-04-21
2348,高乐股份,文教休闲,广东,2017-04-21
2349,精华制药,中成药,江苏,2017-04-21
2350,北京科锐,电气设备,北京,2017-04-21
2351,漫步者,电脑设备,深圳,2017-04-21
2352,鼎泰新材,钢加工,安徽,2017-04-21
2346,柘中股份,其他建材,上海,2017-04-21
2353,杰瑞股份,化工机械,山东,2017-04-21
2355,兴民钢圈,汽车配件,山东,2017-04-21
2356,浩宁达,电器仪表,深圳,2017-04-21
2357,富临运业,公路,四川,2017-04-21
2358,森源电气,电气设备,河南,2017-04-21
2359,齐星铁塔,钢加工,山东,2017-04-21
2360,同德化工,化工原料,山西,2017-04-21
2354,天神娱乐,互联网,辽宁,2017-04-21
2345,潮宏基,服饰,广东,2017-04-21
2344,海宁皮城,商品城,浙江,2017-04-21
2343,慈文传媒,影视音像,浙江,2017-04-21
2328,新朋股份,专用机械,上海,2017-04-21
2329,皇氏集团,乳制品,广西,2017-04-21
2330,得利斯,食品,山东,2017-04-21
2331,皖通科技,软件服务,安徽,2017-04-21
2332,仙琚制药,生物制药,浙江,2017-04-21
2333,罗普斯金,铝,江苏,2017-04-21
2334,英威腾,电气设备,深圳,2017-04-21
2335,科华恒盛,电气设备,福建,2017-04-21
2336,人人乐,超市连锁,深圳,2017-04-21
2337,赛象科技,化工机械,天津,2017-04-21
2338,奥普光电,电器仪表,吉林,2017-04-21
2339,积成电子,电气设备,山东,2017-04-21
2340,格林美,小金属,深圳,2017-04-21
2341,新纶科技,化工原料,深圳,2017-04-21
2342,巨力索具,机械基件,河北,2017-04-21
2326,永太科技,化工原料,浙江,2017-04-21
2155,湖南黄金,黄金,湖南,2017-04-21
2286,保龄宝,食品,山东,2017-04-21
2284,亚太股份,汽车配件,浙江,2017-04-21
2179,中航光电,元器件,河南,2017-04-21
2180,艾派克,电脑设备,广东,2017-04-21
2181,粤 传 媒,出版业,广东,2017-04-21
2182,云海金属,小金属,江苏,2017-04-21
2183,怡 亚 通,仓储物流,深圳,2017-04-21
2184,海得控制,软件服务,上海,2017-04-21
2178,延华智能,建筑施工,上海,2017-04-21
2185,华天科技,半导体,甘肃,2017-04-21
2187,广百股份,百货,广东,2017-04-21
2188,巴士在线,广告包装,浙江,2017-04-21
2189,利达光电,元器件,河南,2017-04-21
2190,成飞集成,汽车配件,四川,2017-04-21
2191,劲嘉股份,广告包装,深圳,2017-04-21
2240,威华股份,家居用品,广东,2017-04-21
2186,全 聚 德,酒店餐饮,北京,2017-04-21
2177,御银股份,电脑设备,广东,2017-04-21
2176,江特电机,电气设备,江西,2017-04-21
2174,游族网络,互联网,福建,2017-04-21
2157,正邦科技,饲料,江西,2017-04-21
2158,汉钟精机,工程机械,上海,2017-04-21
2159,三特索道,旅游景点,湖北,2017-04-21
2160,常铝股份,铝,江苏,2017-04-21
2161,远 望 谷,通信设备,深圳,2017-04-21
2163,中航三鑫,装修装饰,深圳,2017-04-21
2164,宁波东力,电气设备,浙江,2017-04-21
2165,红 宝 丽,化工原料,江苏,2017-04-21
2166,莱茵生物,中成药,广西,2017-04-21
2167,东方锆业,小金属,广东,2017-04-21
2169,智光电气,电气设备,广东,2017-04-21
2170,芭田股份,农药化肥,深圳,2017-04-21
2171,楚江新材,铜,安徽,2017-04-21
2172,澳洋科技,化纤,江苏,2017-04-21
2173,千足珍珠,农业综合,浙江,2017-04-21
2241,歌尔声学,元器件,山东,2017-04-21
2285,世联行,房产服务,深圳,2017-04-21
2242,九阳股份,家用电器,山东,2017-04-21
2244,滨江集团,区域地产,浙江,2017-04-21
2269,美邦服饰,服饰,上海,2017-04-21
2270,法因数控,机床制造,山东,2017-04-21
2271,东方雨虹,其他建材,北京,2017-04-21
2272,川润股份,机械基件,四川,2017-04-21
2273,水晶光电,元器件,浙江,2017-04-21
2274,华昌化工,农药化肥,江苏,2017-04-21
2268,卫 士 通,软件服务,四川,2017-04-21
2275,桂林三金,中成药,广西,2017-04-21
2277,友阿股份,百货,湖南,2017-04-21
2278,神开股份,化工机械,上海,2017-04-21
2279,久其软件,软件服务,北京,2017-04-21
2281,光迅科技,通信设备,湖北,2017-04-21
2282,博深工具,轻工机械,河北,2017-04-21
2283,天润曲轴,汽车配件,山东,2017-04-21
2276,万马股份,电气设备,浙江,2017-04-21
2267,陕天然气,供气供热,陕西,2017-04-21
2266,浙富控股,电气设备,浙江,2017-04-21
2265,西仪股份,汽车配件,云南,2017-04-21
2245,澳洋顺昌,仓储物流,江苏,2017-04-21
2246,北化股份,化工原料,四川,2017-04-21
2247,帝龙新材,装修装饰,浙江,2017-04-21
2249,大洋电机,电气设备,广东,2017-04-21
2250,联化科技,化工原料,浙江,2017-04-21
2251,步 步 高,超市连锁,湖南,2017-04-21
2253,川大智胜,软件服务,四川,2017-04-21
2254,泰和新材,化纤,山东,2017-04-21
2256,彩虹精化,染料涂料,深圳,2017-04-21
2258,利尔化学,农药化肥,四川,2017-04-21
2259,升达林业,家居用品,四川,2017-04-21
2261,拓维信息,互联网,湖南,2017-04-21
2262,恩华药业,化学制药,江苏,2017-04-21
2263,大 东 南,塑料,浙江,2017-04-21
2264,新 华 都,超市连锁,福建,2017-04-21
2243,通产丽星,塑料,深圳,2017-04-21
806,银河生物,生物制药,广西,2017-04-21
803,金宇车城,纺织,四川,2017-04-21
802,北京文化,旅游服务,北京,2017-04-21
506,中润资源,区域地产,山东,2017-04-21
507,珠海港,港口,广东,2017-04-21
509,华塑控股,其他建材,四川,2017-04-21
510,*ST金路,化工原料,四川,2017-04-21
511,烯碳新材,矿物制品,辽宁,2017-04-21
513,丽珠集团,中成药,广东,2017-04-21
505,珠江控股,全国地产,海南,2017-04-21
514,渝 开 发,区域地产,重庆,2017-04-21
518,四环生物,生物制药,江苏,2017-04-21
519,江南红箭,机械基件,湖南,2017-04-21
520,长航凤凰,水运,湖北,2017-04-21
521,美菱电器,家用电器,安徽,2017-04-21
523,广州浪奇,日用化工,广东,2017-04-21
524,岭南控股,酒店餐饮,广东,2017-04-21
517,荣安地产,区域地产,浙江,2017-04-21
504,南华生物,出版业,湖南,2017-04-21
503,海虹控股,互联网,海南,2017-04-21
502,绿景控股,区域地产,广东,2017-04-21
417,合肥百货,百货,安徽,2017-04-21
418,小天鹅Ａ,家用电器,江苏,2017-04-21
419,通程控股,百货,湖南,2017-04-21
420,吉林化纤,化纤,吉林,2017-04-21
421,南京中北,公共交通,江苏,2017-04-21
422,湖北宜化,农药化肥,湖北,2017-04-21
423,东阿阿胶,中成药,山东,2017-04-21
425,徐工机械,工程机械,江苏,2017-04-21
426,兴业矿业,小金属,内蒙,2017-04-21
428,华天酒店,酒店餐饮,湖南,2017-04-21
429,粤高速Ａ,路桥,广东,2017-04-21
430,张家界,旅游景点,湖南,2017-04-21
488,晨鸣纸业,造纸,山东,2017-04-21
498,山东路桥,建筑施工,山东,2017-04-21
501,鄂武商Ａ,百货,湖北,2017-04-21
525,红 太 阳,农药化肥,江苏,2017-04-21
416,民生控股,百货,山东,2017-04-21
528,柳    工,工程机械,广西,2017-04-21
530,大冷股份,机械基件,辽宁,2017-04-21
553,沙隆达Ａ,农药化肥,湖北,2017-04-21
554,泰山石油,石油贸易,山东,2017-04-21
555,神州信息,软件服务,深圳,2017-04-21
557,*ST广夏,红黄药酒,宁夏,2017-04-21
558,莱茵体育,区域地产,浙江,2017-04-21
559,万向钱潮,汽车配件,浙江,2017-04-21
552,靖远煤电,煤炭开采,甘肃,2017-04-21
560,昆百大Ａ,百货,云南,2017-04-21
563,陕国投Ａ,多元金融,陕西,2017-04-21
564,西安民生,百货,陕西,2017-04-21
565,渝三峡Ａ,染料涂料,重庆,2017-04-21
566,海南海药,化学制药,海南,2017-04-21
567,海德股份,区域地产,海南,2017-04-21
568,泸州老窖,白酒,四川,2017-04-21
561,烽火电子,通信设备,陕西,2017-04-21
551,创元科技,专用机械,江苏,2017-04-21
550,江铃汽车,汽车整车,江西,2017-04-21
548,湖南投资,路桥,湖南,2017-04-21
531,穗恒运Ａ,火力发电,广东,2017-04-21
532,力合股份,元器件,广东,2017-04-21
533,万 家 乐,家用电器,广东,2017-04-21
534,万泽股份,区域地产,广东,2017-04-21
536,华映科技,元器件,福建,2017-04-21
537,广宇发展,区域地产,天津,2017-04-21
538,云南白药,中成药,云南,2017-04-21
539,粤电力Ａ,火力发电,广东,2017-04-21
540,中天城投,区域地产,贵州,2017-04-21
541,佛山照明,家用电器,广东,2017-04-21
543,皖能电力,火力发电,安徽,2017-04-21
544,中原环保,环境保护,河南,2017-04-21
545,金浦钛业,化工原料,吉林,2017-04-21
546,金圆股份,水泥,吉林,2017-04-21
547,航天发展,通信设备,福建,2017-04-21
529,广弘控股,食品,广东,2017-04-21
570,苏常柴Ａ,农用机械,江苏,2017-04-21
415,渤海金控,多元金融,新疆,2017-04-21
411,英特集团,医药商业,浙江,2017-04-21
28,国药一致,医药商业,深圳,2017-04-21
30,富奥股份,汽车配件,吉林,2017-04-21
31,中粮地产,全国地产,深圳,2017-04-21
35,中国天楹,环境保护,江苏,2017-04-21
36,华联控股,全国地产,深圳,2017-04-21
37,*ST南电A,火力发电,深圳,2017-04-21
27,深圳能源,火力发电,深圳,2017-04-21
38,深大通,区域地产,深圳,2017-04-21
42,中洲控股,全国地产,深圳,2017-04-21
43,中航地产,全国地产,深圳,2017-04-21
45,深纺织Ａ,纺织,深圳,2017-04-21
46,泛海控股,全国地产,北京,2017-04-21
48,康达尔,饲料,深圳,2017-04-21
49,德赛电池,电气设备,深圳,2017-04-21
39,中集集团,轻工机械,深圳,2017-04-21
26,飞亚达Ａ,其他商业,深圳,2017-04-21
25,特  力Ａ,汽车服务,深圳,2017-04-21
23,深天地Ａ,建筑施工,深圳,2017-04-21
2,万  科Ａ,全国地产,深圳,2017-04-21
5,世纪星源,区域地产,深圳,2017-04-21
6,深振业Ａ,区域地产,深圳,2017-04-21
8,神州高铁,运输设备,北京,2017-04-21
9,中国宝安,全国地产,深圳,2017-04-21
10,深华新,建筑施工,北京,2017-04-21
11,深物业A,区域地产,深圳,2017-04-21
12,南  玻Ａ,玻璃,深圳,2017-04-21
14,沙河股份,全国地产,深圳,2017-04-21
16,深康佳Ａ,家用电器,深圳,2017-04-21
17,深中华A,文教休闲,深圳,2017-04-21
18,神州长城,装修装饰,深圳,2017-04-21
19,深深宝Ａ,软饮料,深圳,2017-04-21
20,深华发Ａ,元器件,深圳,2017-04-21
22,深赤湾Ａ,港口,深圳,2017-04-21
50,深天马Ａ,元器件,深圳,2017-04-21
413,东旭光电,元器件,河北,2017-04-21
55,方大集团,其他建材,深圳,2017-04-21
58,深 赛 格,元器件,深圳,2017-04-21
158,常山股份,纺织,河北,2017-04-21
159,国际实业,石油贸易,新疆,2017-04-21
166,申万宏源,证券,新疆,2017-04-21
333,美的集团,家用电器,广东,2017-04-21
338,潍柴动力,汽车配件,山东,2017-04-21
400,许继电气,电气设备,河南,2017-04-21
157,中联重科,工程机械,湖南,2017-04-21
401,冀东水泥,水泥,河北,2017-04-21
403,ST生化,生物制药,山西,2017-04-21
404,华意压缩,专用机械,江西,2017-04-21
407,胜利股份,塑料,山东,2017-04-21
408,金谷源,商贸代理,河北,2017-04-21
409,山东地矿,普钢,山东,2017-04-21
410,沈阳机床,机床制造,辽宁,2017-04-21
402,金 融 街,全国地产,北京,2017-04-21
156,华数传媒,影视音像,浙江,2017-04-21
151,中成股份,商贸代理,北京,2017-04-21
150,宜华健康,医疗保健,广东,2017-04-21
59,*ST华锦,石油加工,辽宁,2017-04-21
60,中金岭南,铅锌,深圳,2017-04-21
61,农 产 品,农业综合,深圳,2017-04-21
62,深圳华强,商贸代理,深圳,2017-04-21
65,北方国际,建筑施工,北京,2017-04-21
66,长城电脑,电脑设备,深圳,2017-04-21
68,*ST华赛,元器件,深圳,2017-04-21
69,华侨城Ａ,旅游景点,深圳,2017-04-21
70,特发信息,通信设备,深圳,2017-04-21
78,海王生物,生物制药,深圳,2017-04-21
88,盐 田 港,港口,深圳,2017-04-21
89,深圳机场,机场,深圳,2017-04-21
90,天健集团,建筑施工,深圳,2017-04-21
96,广聚能源,石油贸易,深圳,2017-04-21
99,中信海直,空运,深圳,2017-04-21
56,皇庭国际,房产服务,深圳,2017-04-21
571,新大洲Ａ,煤炭开采,海南,2017-04-21
572,海马汽车,汽车整车,海南,2017-04-21
573,粤宏远Ａ,区域地产,广东,2017-04-21
719,大地传媒,出版业,河南,2017-04-21
720,新能泰山,火力发电,山东,2017-04-21
721,西安饮食,酒店餐饮,陕西,2017-04-21
722,湖南发展,水力发电,湖南,2017-04-21
725,京东方Ａ,元器件,北京,2017-04-21
726,鲁  泰Ａ,纺织,山东,2017-04-21
718,苏宁环球,区域地产,吉林,2017-04-21
727,华东科技,元器件,江苏,2017-04-21
729,燕京啤酒,啤酒,北京,2017-04-21
731,四川美丰,农药化肥,四川,2017-04-21
732,泰禾集团,区域地产,福建,2017-04-21
733,振华科技,元器件,贵州,2017-04-21
735,罗 牛 山,农业综合,海南,2017-04-21
736,中房地产,全国地产,重庆,2017-04-21
728,国元证券,证券,安徽,2017-04-21
717,韶钢松山,钢加工,广东,2017-04-21
715,中兴商业,百货,辽宁,2017-04-21
713,丰乐种业,种植业,安徽,2017-04-21
690,宝新能源,火力发电,广东,2017-04-21
691,亚太实业,区域地产,海南,2017-04-21
692,惠天热电,供气供热,辽宁,2017-04-21
695,滨海能源,供气供热,天津,2017-04-21
698,沈阳化工,化工原料,辽宁,2017-04-21
700,模塑科技,汽车配件,江苏,2017-04-21
701,厦门信达,综合类,福建,2017-04-21
702,正虹科技,饲料,湖南,2017-04-21
703,恒逸石化,化纤,广西,2017-04-21
705,浙江震元,医药商业,浙江,2017-04-21
707,双环科技,化工原料,湖北,2017-04-21
708,大冶特钢,特种钢,湖北,2017-04-21
709,河钢股份,普钢,河北,2017-04-21
711,京蓝科技,软件服务,黑龙江,2017-04-21
712,锦龙股份,多元金融,广东,2017-04-21
737,南风化工,日用化工,山西,2017-04-21
688,建新矿业,铅锌,重庆,2017-04-21
738,中航动控,航空,江苏,2017-04-21
750,国海证券,证券,广西,2017-04-21
786,北新建材,其他建材,北京,2017-04-21
788,北大医药,化学制药,重庆,2017-04-21
789,万年青,水泥,江西,2017-04-21
790,华神集团,中成药,四川,2017-04-21
791,甘肃电投,水力发电,甘肃,2017-04-21
792,盐湖股份,农药化肥,青海,2017-04-21
785,武汉中商,百货,湖北,2017-04-21
793,华闻传媒,出版业,海南,2017-04-21
796,凯撒旅游,旅游服务,陕西,2017-04-21
797,中国武夷,全国地产,福建,2017-04-21
798,中水渔业,渔业,北京,2017-04-21
799,*ST酒鬼,白酒,湖南,2017-04-21
800,一汽轿车,汽车整车,吉林,2017-04-21
801,四川九洲,通信设备,四川,2017-04-21
795,英洛华,矿物制品,山西,2017-04-21
783,长江证券,证券,湖北,2017-04-21
782,美达股份,化纤,广东,2017-04-21
779,三毛派神,纺织,甘肃,2017-04-21
751,锌业股份,铅锌,辽宁,2017-04-21
752,西藏发展,啤酒,西藏,2017-04-21
753,漳州发展,汽车服务,福建,2017-04-21
756,新华制药,化学制药,山东,2017-04-21
757,浩物股份,汽车配件,四川,2017-04-21
758,中色股份,铅锌,北京,2017-04-21
759,中百集团,超市连锁,湖北,2017-04-21
761,本钢板材,钢加工,辽宁,2017-04-21
762,西藏矿业,小金属,西藏,2017-04-21
766,通化金马,中成药,吉林,2017-04-21
767,漳泽电力,火力发电,山西,2017-04-21
768,中航飞机,航空,陕西,2017-04-21
776,广发证券,证券,广东,2017-04-21
777,中核科技,机械基件,江苏,2017-04-21
778,新兴铸管,钢加工,河北,2017-04-21
739,普洛药业,化学制药,浙江,2017-04-21
687,华讯方舟,化纤,河北,2017-04-21
686,东北证券,证券,吉林,2017-04-21
685,中山公用,水务,广东,2017-04-21
603,盛达矿业,铅锌,北京,2017-04-21
605,渤海股份,水务,北京,2017-04-21
606,*ST明胶,化学制药,青海,2017-04-21
607,华媒控股,广告包装,浙江,2017-04-21
608,阳光股份,区域地产,广西,2017-04-21
609,绵世股份,区域地产,北京,2017-04-21
601,韶能股份,火力发电,广东,2017-04-21
610,西安旅游,旅游服务,陕西,2017-04-21
615,湖北金环,化纤,湖北,2017-04-21
616,海航投资,全国地产,辽宁,2017-04-21
617,*ST济柴,机械基件,山东,2017-04-21
619,海螺型材,其他建材,安徽,2017-04-21
620,新华联,区域地产,北京,2017-04-21
622,恒立实业,汽车配件,湖南,2017-04-21
612,焦作万方,铝,河南,2017-04-21
600,建投能源,火力发电,河北,2017-04-21
599,青岛双星,汽车配件,山东,2017-04-21
598,兴蓉环境,水务,四川,2017-04-21
576,广东甘化,综合类,广东,2017-04-21
581,威孚高科,汽车配件,江苏,2017-04-21
582,北部湾港,港口,广西,2017-04-21
584,友利控股,化纤,江苏,2017-04-21
585,东北电气,电气设备,辽宁,2017-04-21
586,汇源通信,通信设备,四川,2017-04-21
587,金叶珠宝,批发业,黑龙江,2017-04-21
589,黔轮胎Ａ,汽车配件,贵州,2017-04-21
590,*ST古汉,中成药,湖南,2017-04-21
591,太阳能,新型电力,重庆,2017-04-21
592,平潭发展,林业,福建,2017-04-21
593,大通燃气,供气供热,四川,2017-04-21
595,宝塔实业,机械基件,宁夏,2017-04-21
596,古井贡酒,白酒,安徽,2017-04-21
597,东北制药,化学制药,辽宁,2017-04-21
623,吉林敖东,中成药,吉林,2017-04-21
625,长安汽车,汽车整车,重庆,2017-04-21
626,如意集团,商贸代理,江苏,2017-04-21
627,天茂集团,化工原料,湖北,2017-04-21
663,永安林业,林业,福建,2017-04-21
665,湖北广电,影视音像,湖北,2017-04-21
666,经纬纺机,纺织机械,北京,2017-04-21
667,美好集团,全国地产,云南,2017-04-21
668,荣丰控股,区域地产,上海,2017-04-21
669,金鸿能源,供气供热,吉林,2017-04-21
670,盈方微,元器件,湖北,2017-04-21
671,阳 光 城,区域地产,福建,2017-04-21
676,智度投资,互联网,河南,2017-04-21
677,恒天海龙,化纤,山东,2017-04-21
678,襄阳轴承,机械基件,湖北,2017-04-21
679,大连友谊,百货,辽宁,2017-04-21
680,山推股份,工程机械,山东,2017-04-21
681,视觉中国,互联网,江苏,2017-04-21
683,远兴能源,化工原料,内蒙,2017-04-21
662,索芙特,日用化工,广西,2017-04-21
2361,神剑股份,化工原料,安徽,2017-04-21
661,长春高新,生物制药,吉林,2017-04-21
657,中钨高新,小金属,海南,2017-04-21
628,高新发展,园区开发,四川,2017-04-21
630,铜陵有色,铜,安徽,2017-04-21
631,顺发恒业,区域地产,吉林,2017-04-21
632,三木集团,综合类,福建,2017-04-21
633,合金投资,综合类,辽宁,2017-04-21
635,英 力 特,化工原料,宁夏,2017-04-21
636,风华高科,元器件,广东,2017-04-21
637,茂化实华,石油加工,广东,2017-04-21
638,万方发展,批发业,辽宁,2017-04-21
639,西王食品,食品,山东,2017-04-21
650,仁和药业,中成药,江西,2017-04-21
651,格力电器,家用电器,广东,2017-04-21
652,泰达股份,综合类,天津,2017-04-21
655,金岭矿业,普钢,山东,2017-04-21
656,金科股份,区域地产,重庆,2017-04-21
659,*ST中富,广告包装,广东,2017-04-21
300400,劲拓股份,专用机械,深圳,2017-04-21
2362,汉王科技,电脑设备,北京,2017-04-21
2364,中恒电气,电气设备,浙江,2017-04-21
300177,中海达,通信设备,广东,2017-04-21
300178,腾邦国际,旅游服务,深圳,2017-04-21
300179,四方达,矿物制品,河南,2017-04-21
300181,佐力药业,中成药,浙江,2017-04-21
300182,捷成股份,软件服务,北京,2017-04-21
300183,东软载波,软件服务,山东,2017-04-21
300176,鸿特精密,汽车配件,广东,2017-04-21
300184,力源信息,元器件,湖北,2017-04-21
300187,永清环保,环境保护,湖南,2017-04-21
300188,美亚柏科,软件服务,福建,2017-04-21
300189,神农基因,种植业,海南,2017-04-21
300190,维尔利,环境保护,江苏,2017-04-21
300191,潜能恒信,石油开采,北京,2017-04-21
300193,佳士科技,专用机械,深圳,2017-04-21
300185,通裕重工,工程机械,山东,2017-04-21
300175,朗源股份,食品,山东,2017-04-21
300174,元力股份,化工原料,福建,2017-04-21
300173,智慧松德,轻工机械,广东,2017-04-21
300156,神雾环保,环境保护,北京,2017-04-21
300157,恒泰艾普,石油开采,北京,2017-04-21
300158,振东制药,中成药,山西,2017-04-21
300159,新研股份,农用机械,新疆,2017-04-21
300160,秀强股份,玻璃,江苏,2017-04-21
300161,华中数控,机床制造,湖北,2017-04-21
300162,雷曼股份,元器件,深圳,2017-04-21
300163,先锋新材,其他建材,浙江,2017-04-21
300164,通源石油,石油开采,陕西,2017-04-21
300165,天瑞仪器,电器仪表,江苏,2017-04-21
300166,东方国信,软件服务,北京,2017-04-21
300167,迪威视讯,通信设备,深圳,2017-04-21
300170,汉得信息,软件服务,上海,2017-04-21
300171,东富龙,医疗保健,上海,2017-04-21
300172,中电环保,环境保护,江苏,2017-04-21
300194,福安药业,化学制药,重庆,2017-04-21
300155,安居宝,元器件,广东,2017-04-21
300195,长荣股份,轻工机械,天津,2017-04-21
300197,铁汉生态,环境保护,深圳,2017-04-21
300222,科大智能,电气设备,上海,2017-04-21
300223,北京君正,半导体,北京,2017-04-21
300224,正海磁材,元器件,山东,2017-04-21
300225,金力泰,染料涂料,上海,2017-04-21
300226,上海钢联,互联网,上海,2017-04-21
300227,光韵达,元器件,深圳,2017-04-21
300221,银禧科技,塑料,广东,2017-04-21
300228,富瑞特装,化工机械,江苏,2017-04-21
300230,永利股份,塑料,上海,2017-04-21
300231,银信科技,软件服务,北京,2017-04-21
300232,洲明科技,半导体,深圳,2017-04-21
300233,金城医药,化学制药,山东,2017-04-21
300234,开尔新材,陶瓷,浙江,2017-04-21
300236,上海新阳,化工原料,上海,2017-04-21
300229,拓尔思,软件服务,北京,2017-04-21
300220,金运激光,元器件,湖北,2017-04-21
300219,鸿利光电,元器件,广东,2017-04-21
300218,安利股份,塑料,安徽,2017-04-21
300199,翰宇药业,化学制药,深圳,2017-04-21
300200,高盟新材,化工原料,北京,2017-04-21
300202,聚龙股份,专用机械,辽宁,2017-04-21
300203,聚光科技,电器仪表,浙江,2017-04-21
300204,舒泰神,生物制药,北京,2017-04-21
300205,天喻信息,元器件,湖北,2017-04-21
300206,理邦仪器,医疗保健,深圳,2017-04-21
300207,欣旺达,元器件,深圳,2017-04-21
300210,森远股份,专用机械,辽宁,2017-04-21
300211,亿通科技,通信设备,江苏,2017-04-21
300213,佳讯飞鸿,通信设备,北京,2017-04-21
300214,日科化学,化工原料,山东,2017-04-21
300215,电科院,电气设备,江苏,2017-04-21
300216,千山药机,医疗保健,湖南,2017-04-21
300217,东方电热,电器仪表,江苏,2017-04-21
300196,长海股份,玻璃,江苏,2017-04-21
300237,美晨科技,橡胶,山东,2017-04-21
300154,瑞凌股份,元器件,深圳,2017-04-21
300152,科融环境,专用机械,江苏,2017-04-21
300093,金刚玻璃,玻璃,广东,2017-04-21
