code,name,ename,id,industry,id_industry,area,id_area
603519,立霸股份,LBGF_603519,603519,家用电器,42,江苏,364
603518,维格娜丝,WGNS_603518,603518,服饰,55,江苏,364
603517,绝味食品,JWSP_603517,603517,食品,54,湖南,97
603515,欧普照明,OPZM_603515,603515,电气设备,154,上海,267
603508,思维列控,SWLK_603508,603508,软件服务,157,河南,77
603505,金石资源,JSZY_603505,603505,矿物制品,20,浙江,397
603501,韦尔股份,WEGF_603501,603501,半导体,55,上海,267
603496,恒为科技,HWKJ_603496,603496,电脑设备,33,上海,267
603488,展鹏科技,ZPKJ_603488,603488,电气设备,154,江苏,364
603458,勘设股份,KSGF_603458,603458,建筑施工,86,贵州,26
603456,九洲药业,JZYY_603456,603456,化学制药,80,浙江,397
603444,吉比特,JBT_603444,603444,互联网,48,福建,129
603429,集友股份,JYGF_603429,603429,广告包装,35,安徽,102
603421,鼎信通讯,DXTX_603421,603421,通信设备,105,山东,190
603416,信捷电气,XJDQ_603416,603416,电气设备,154,江苏,364
603399,新华龙,XHL_603399,603399,小金属,33,辽宁,73
603398,邦宝益智,BBYZ_603398,603398,文教休闲,27,广东,283
603393,新天然气,XTRQ_603393,603393,供气供热,23,新疆,51
603389,亚振家居,YZJJ_603389,603389,家居用品,32,江苏,364
603388,元成股份,YCGF_603388,603388,建筑施工,86,浙江,397
603387,基蛋生物,JDSW_603387,603387,生物制药,41,江苏,364
603385,惠达卫浴,HDWY_603385,603385,家居用品,32,河北,55
603383,顶点软件,DDRJ_603383,603383,软件服务,157,福建,129
603380,易德龙,YDL_603380,603380,元器件,149,江苏,364
603377,东方时尚,DFSS_603377,603377,汽车服务,9,北京,302
603369,今世缘,JSY_603369,603369,白酒,19,江苏,364
603368,柳州医药,LZYY_603368,603368,医药商业,22,广西,36
603366,日出东方,RCDF_603366,603366,家用电器,42,江苏,364
603360,百傲化学,BAHX_603360,603360,化工原料,141,辽宁,73
603358,华达科技,HDKJ_603358,603358,汽车配件,113,江苏,364
603357,设计总院,SJZY_603357,603357,建筑施工,86,安徽,102
603355,莱克电气,LKDQ_603355,603355,家用电器,42,江苏,364
603345,安井食品,AJSP_603345,603345,食品,54,福建,129
603339,四方冷链,SFLL_603339,603339,专用机械,123,江苏,364
603338,浙江鼎力,ZJDL_603338,603338,专用机械,123,浙江,397
603337,杰克股份,JKGF_603337,603337,纺织机械,10,浙江,397
603336,宏辉果蔬,HHGS_603336,603336,农业综合,25,广东,283
603335,迪生力,DSL_603335,603335,汽车配件,113,广东,283
603333,明星电缆,MXDL_603333,603333,电气设备,154,四川,113
603331,百达精工,BDJG_603331,603331,专用机械,123,浙江,397
603330,上海天洋,SHTY_603330,603330,塑料,41,上海,267
603328,依顿电子,YDDZ_603328,603328,元器件,149,广东,283
603326,我乐家居,WLJJ_603326,603326,家居用品,32,江苏,364
603323,吴江银行,WJYH_603323,603323,银行,25,江苏,364
603322,超讯通信,CXTX_603322,603322,通信设备,105,广东,283
603320,迪贝电气,DBDQ_603320,603320,机械基件,68,浙江,397
603319,湘油泵,XYB_603319,603319,汽车配件,113,湖南,97
603318,派思股份,PSGF_603318,603318,专用机械,123,辽宁,73
603316,诚邦股份,CBGF_603316,603316,建筑施工,86,浙江,397
603313,梦百合,MBH_603313,603313,家居用品,32,江苏,364
603311,金海环境,JHHJ_603311,603311,专用机械,123,浙江,397
603309,维力医疗,WLYL_603309,603309,医疗保健,63,广东,283
603308,应流股份,YLGF_603308,603308,专用机械,123,安徽,102
603306,华懋科技,HMKJ_603306,603306,汽车配件,113,福建,129
603305,旭升股份,XSGF_603305,603305,汽车配件,113,浙江,397
603303,得邦照明,DBZM_603303,603303,家用电器,42,浙江,397
603300,华铁科技,HTKJ_603300,603300,钢加工,26,浙江,397
603299,井神股份,JSGF_603299,603299,化工原料,141,江苏,364
603298,杭叉集团,HCJT_603298,603298,专用机械,123,浙江,397
603169,兰石重装,LSZZ_603169,603169,专用机械,123,甘肃,31
603131,上海沪工,SHHG_603131,603131,专用机械,123,上海,267
603126,中材节能,ZCJN_603126,603126,环境保护,58,天津,49
603123,翠微股份,CWGF_603123,603123,百货,47,北京,302
603090,宏盛股份,HSGF_603090,603090,专用机械,123,江苏,364
603069,海汽集团,HQJT_603069,603069,公路,9,海南,30
603029,天鹅股份,TEGF_603029,603029,专用机械,123,山东,190
603009,北特科技,BTKJ_603009,603009,汽车配件,113,上海,267
601999,出版传媒,CBCM_601999,601999,出版业,23,辽宁,73
601989,中国重工,ZGZG_601989,601989,船舶,8,北京,302
601939,建设银行,JSYX_601939,601939,银行,25,北京,302
601928,凤凰传媒,FHCM_601928,601928,出版业,23,江苏,364
601872,招商轮船,ZSLC_601872,601872,水运,14,上海,267
601798,蓝科高新,LKGX_601798,601798,化工机械,11,甘肃,31
601717,郑煤机,ZMJ_601717,601717,工程机械,33,河南,77
601607,上海医药,SHYY_601607,601607,医药商业,22,上海,267
601339,百隆东方,BLDF_601339,601339,纺织,47,浙江,397
601313,江南嘉捷,JNJJ_601313,601313,运输设备,17,江苏,364
601158,重庆水务,CQSW_601158,601158,水务,11,重庆,48
601155,新城控股,XCKG_601155,601155,区域地产,71,江苏,364
601099,太平洋,TPY_601099,601099,证券,32,云南,33
601098,中南传媒,ZNCM_601098,601098,出版业,23,湖南,97
601069,西部黄金,XBHJ_601069,601069,黄金,11,新疆,51
601010,文峰股份,WFGF_601010,601010,超市连锁,11,江苏,364
601008,连云港,LYG_601008,601008,港口,18,江苏,364
601005,*ST重钢,*STZG_601005,601005,普钢,24,重庆,48
600985,雷鸣科化,LMKH_600985,600985,化工原料,141,安徽,102
600978,宜华生活,YHSH_600978,600978,家居用品,32,广东,283
600975,新五丰,XWF_600975,600975,农业综合,25,湖南,97
600970,中材国际,ZCGJ_600970,600970,建筑施工,86,江苏,364
600959,江苏有线,JSYX_600959,600959,影视音像,40,江苏,364
600898,国美通讯,GMTX_600898,600898,通信设备,105,山东,190
600890,中房股份,ZFGF_600890,600890,区域地产,71,北京,302
600871,石化油服,SHYF_600871,600871,石油开采,15,北京,302
600870,厦华电子,SHDZ_600870,600870,家用电器,42,福建,129
600826,兰生股份,LSGF_600826,600826,商贸代理,23,上海,267
600825,新华传媒,XHCM_600825,600825,出版业,23,上海,267
600815,*ST厦工,*STSG_600815,600815,工程机械,33,福建,129
600790,轻纺城,QFC_600790,600790,商品城,3,浙江,397
600778,友好集团,YHJT_600778,600778,百货,47,新疆,51
600769,祥龙电业,XLDY_600769,600769,建筑施工,86,湖北,96
600733,S*ST前锋,S*STQF_600733,600733,区域地产,71,四川,113
600725,ST云维,STYW_600725,600725,焦炭加工,7,云南,33
600720,祁连山,QLS_600720,600720,水泥,21,甘肃,31
600717,天津港,TJG_600717,600717,港口,18,天津,49
600715,文投控股,WTKG_600715,600715,影视音像,40,辽宁,73
600701,工大高新,GDGX_600701,600701,综合类,31,黑龙江,36
600675,中华企业,ZHQY_600675,600675,区域地产,71,上海,267
600673,东阳光科,DYGK_600673,600673,铝,23,广东,283
600666,奥瑞德,ARD_600666,600666,元器件,149,重庆,48
600664,哈药股份,HYGF_600664,600664,化学制药,80,黑龙江,36
600655,豫园商城,YYSC_600655,600655,百货,47,上海,267
600654,*ST中安,*STZA_600654,600654,软件服务,157,上海,267
600653,申华控股,SHKG_600653,600653,汽车服务,9,上海,267
600642,申能股份,SNGF_600642,600642,火力发电,34,上海,267
600626,申达股份,SDGF_600626,600626,纺织,47,上海,267
600601,方正科技,FZKJ_600601,600601,电脑设备,33,上海,267
600594,益佰制药,YBZY_600594,600594,中成药,74,贵州,26
600581,八一钢铁,BYGT_600581,600581,普钢,24,新疆,51
600579,天华院,THY_600579,600579,化工机械,11,山东,190
600569,安阳钢铁,AYGT_600569,600569,普钢,24,河南,77
600566,济川药业,JCYY_600566,600566,中成药,74,湖北,96
600559,老白干酒,LBGJ_600559,600559,白酒,19,河北,55
600556,ST慧球,STHQ_600556,600556,软件服务,157,广西,36
600543,莫高股份,MGGF_600543,600543,红黄药酒,11,甘肃,31
600530,交大昂立,JDAL_600530,600530,医疗保健,63,上海,267
600495,晋西车轴,JXCZ_600495,600495,运输设备,17,山西,38
600485,信威集团,XWJT_600485,600485,通信设备,105,北京,302
600479,千金药业,QJYY_600479,600479,中成药,74,湖南,97
600468,百利电气,BLDQ_600468,600468,电气设备,154,天津,49
600461,洪城水业,HCSY_600461,600461,水务,11,江西,37
600449,宁夏建材,NXJC_600449,600449,水泥,21,宁夏,13
600439,瑞贝卡,RBK_600439,600439,服饰,55,河南,77
600429,三元股份,SYGF_600429,600429,乳制品,10,北京,302
600415,小商品城,XSPC_600415,600415,商品城,3,浙江,397
600389,江山股份,JSGF_600389,600389,农药化肥,47,江苏,364
600387,海越股份,HYGF_600387,600387,石油贸易,6,浙江,397
600370,三房巷,SFX_600370,600370,纺织,47,江苏,364
600358,国旅联合,GLLH_600358,600358,旅游服务,13,江苏,364
600353,旭光股份,XGGF_600353,600353,元器件,149,四川,113
600346,恒力股份,HLGF_600346,600346,化纤,24,辽宁,73
600345,长江通信,CJTX_600345,600345,通信设备,105,湖北,96
600328,兰太实业,LTSY_600328,600328,化工原料,141,内蒙,25
600327,大东方,DDF_600327,600327,百货,47,江苏,364
600317,营口港,YKG_600317,600317,港口,18,辽宁,73
600299,安迪苏,ADS_600299,600299,化学制药,80,北京,302
600283,钱江水利,QJSL_600283,600283,水务,11,浙江,397
600267,海正药业,HZYY_600267,600267,化学制药,80,浙江,397
600255,梦舟股份,MZGF_600255,600255,铜,14,安徽,102
600248,延长化建,YCHJ_600248,600248,建筑施工,86,陕西,46
600239,云南城投,YNCT_600239,600239,区域地产,71,云南,33
600237,铜峰电子,TFDZ_600237,600237,元器件,149,安徽,102
600228,*ST昌九,*STCJ_600228,600228,化工原料,141,江西,37
600226,瀚叶股份,HYGF_600226,600226,农药化肥,47,浙江,397
600209,罗顿发展,LDFZ_600209,600209,综合类,31,海南,30
600202,哈空调,HKT_600202,600202,电气设备,154,黑龙江,36
600198,大唐电信,DTDX_600198,600198,通信设备,105,北京,302
600186,莲花健康,LHJK_600186,600186,食品,54,河南,77
600182,S佳通,SJT_600182,600182,汽车配件,113,黑龙江,36
600176,中国巨石,ZGJS_600176,600176,玻璃,18,浙江,397
600170,上海建工,SHJG_600170,600170,建筑施工,86,上海,267
600166,福田汽车,FTQC_600166,600166,汽车整车,24,北京,302
600146,商赢环球,SYHQ_600146,600146,塑料,41,宁夏,13
600145,*ST新亿,*STXY_600145,600145,陶瓷,7,新疆,51
600143,金发科技,JFKJ_600143,600143,塑料,41,广东,283
600101,明星电力,MXDL_600101,600101,水力发电,20,四川,113
600100,同方股份,TFGF_600100,600100,电脑设备,33,北京,302
600084,中葡股份,ZPGF_600084,600084,红黄药酒,11,新疆,51
600082,海泰发展,HTFZ_600082,600082,园区开发,15,天津,49
600074,保千里,BQL_600074,600074,电脑设备,33,江苏,364
600073,上海梅林,SHML_600073,600073,食品,54,上海,267
600055,万东医疗,WDYL_600055,600055,医疗保健,63,北京,302
600028,中国石化,ZGSH_600028,600028,石油加工,9,北京,302
600016,民生银行,MSYX_600016,600016,银行,25,北京,302
600015,华夏银行,HXYX_600015,600015,银行,25,北京,302
300703,创源文化,CYWH_300703,300703,文教休闲,27,浙江,397
300678,中科信息,ZKXX_300678,300678,软件服务,157,四川,113
300657,弘信电子,HXDZ_300657,300657,元器件,149,福建,129
300612,宣亚国际,XYGJ_300612,300612,广告包装,35,北京,302
300603,立昂技术,LAJS_300603,300603,通信设备,105,新疆,51
300590,移为通信,YWTX_300590,300590,通信设备,105,上海,267
300539,横河模具,HHMJ_300539,300539,塑料,41,浙江,397
300492,山鼎设计,SDSJ_300492,300492,建筑施工,86,四川,113
300472,新元科技,XYKJ_300472,300472,专用机械,123,北京,302
300467,迅游科技,XYKJ_300467,300467,互联网,48,四川,113
300466,赛摩电气,SMDQ_300466,300466,电器仪表,60,江苏,364
300464,星徽精密,XHJM_300464,300464,机械基件,68,广东,283
300462,华铭智能,HMZN_300462,300462,专用机械,123,上海,267
300461,田中精机,TZJJ_300461,300461,专用机械,123,浙江,397
300459,金科文化,JKWH_300459,300459,化工原料,141,浙江,397
300445,康斯特,KST_300445,300445,电器仪表,60,北京,302
300431,暴风集团,BFJT_300431,300431,互联网,48,北京,302
300430,诚益通,CYT_300430,300430,电器仪表,60,北京,302
300414,中光防雷,ZGFL_300414,300414,元器件,149,四川,113
300413,快乐购,KLG_300413,300413,百货,47,湖南,97
300404,博济医药,BJYY_300404,300404,医疗保健,63,广东,283
300384,三联虹普,SLHP_300384,300384,纺织机械,10,北京,302
300376,易事特,YST_300376,300376,电气设备,154,广东,283
300352,北信源,BXY_300352,300352,软件服务,157,北京,302
300343,联创互联,LCHL_300343,300343,互联网,48,山东,190
300340,科恒股份,KHGF_300340,300340,元器件,149,广东,283
300326,凯利泰,KLT_300326,300326,医疗保健,63,上海,267
300319,麦捷科技,MJKJ_300319,300319,元器件,149,深圳,264
300303,聚飞光电,JFGD_300303,300303,半导体,55,深圳,264
300291,华录百纳,HLBN_300291,300291,影视音像,40,北京,302
300290,荣科科技,RKKJ_300290,300290,软件服务,157,辽宁,73
300272,开能环保,KNHB_300272,300272,环境保护,58,上海,267
300271,华宇软件,HYRJ_300271,300271,软件服务,157,北京,302
300267,尔康制药,EKZY_300267,300267,化学制药,80,湖南,97
300240,飞力达,FLD_300240,300240,仓储物流,28,江苏,364
300234,开尔新材,KEXC_300234,300234,陶瓷,7,浙江,397
300222,科大智能,KDZN_300222,300222,电气设备,154,上海,267
300209,天泽信息,TZXX_300209,300209,软件服务,157,江苏,364
300197,铁汉生态,THST_300197,300197,环境保护,58,深圳,264
300192,科斯伍德,KSWD_300192,300192,染料涂料,21,江苏,364
300177,中海达,ZHD_300177,300177,通信设备,105,广东,283
300164,通源石油,TYSY_300164,300164,石油开采,15,陕西,46
300163,先锋新材,XFXC_300163,300163,其他建材,26,浙江,397
300156,神雾环保,SWHB_300156,300156,环境保护,58,北京,302
300149,量子高科,LZGK_300149,300149,食品,54,广东,283
300145,中金环境,ZJHJ_300145,300145,专用机械,123,浙江,397
300140,中环装备,ZHZB_300140,300140,电气设备,154,陕西,46
300109,新开源,XKY_300109,300109,化工原料,141,河南,77
300104,乐视网,LSW_300104,300104,互联网,48,北京,302
300102,乾照光电,QZGD_300102,300102,半导体,55,福建,129
300100,双林股份,SLGF_300100,300100,汽车服务,9,浙江,397
300092,科新机电,KXJD_300092,300092,专用机械,123,四川,113
300089,文化长城,WHCC_300089,300089,陶瓷,7,广东,283
300085,银之杰,YZJ_300085,300085,软件服务,157,深圳,264
300082,奥克股份,AKGF_300082,300082,化工原料,141,辽宁,73
300034,钢研高纳,GYGN_300034,300034,小金属,33,北京,302
300026,红日药业,HRYY_300026,300026,中成药,74,天津,49
300022,吉峰农机,JFNJ_300022,300022,其他商业,8,四川,113
002895,川恒股份,CHGF_002895,2895,化工原料,141,贵州,26
002880,卫光生物,WGSW_002880,2880,生物制药,41,深圳,264
002856,美芝股份,MZGF_002856,2856,装修装饰,27,深圳,264
002837,英维克,YWK_002837,2837,专用机械,123,深圳,264
002823,凯中精密,KZJM_002823,2823,机械基件,68,深圳,264
002806,华锋股份,HFGF_002806,2806,元器件,149,广东,283
002787,华源控股,HYKG_002787,2787,广告包装,35,江苏,364
002781,奇信股份,QXGF_002781,2781,装修装饰,27,深圳,264
002757,南兴装备,NXZB_002757,2757,家居用品,32,广东,283
002756,永兴特钢,YXTG_002756,2756,特种钢,9,浙江,397
002740,爱迪尔,ADE_002740,2740,服饰,55,深圳,264
002739,万达电影,WDDY_002739,2739,影视音像,40,北京,302
002731,萃华珠宝,CHZB_002731,2731,服饰,55,辽宁,73
002724,海洋王,HYW_002724,2724,半导体,55,深圳,264
002722,金轮股份,JLGF_002722,2722,纺织机械,10,江苏,364
002701,奥瑞金,ARJ_002701,2701,广告包装,35,北京,302
002694,顾地科技,GDKJ_002694,2694,塑料,41,湖北,96
002684,猛狮科技,MSKJ_002684,2684,电气设备,154,广东,283
002676,顺威股份,SWGF_002676,2676,塑料,41,广东,283
002669,康达新材,KDXC_002669,2669,化工原料,141,上海,267
002668,奥马电器,AMDQ_002668,2668,家用电器,42,广东,283
002654,万润科技,WRKJ_002654,2654,半导体,55,深圳,264
002650,加加食品,JJSP_002650,2650,食品,54,湖南,97
002649,博彦科技,BYKJ_002649,2649,软件服务,157,北京,302
002638,勤上股份,QSGF_002638,2638,半导体,55,广东,283
002630,华西能源,HXNY_002630,2630,专用机械,123,四川,113
002625,光启技术,GQJS_002625,2625,汽车配件,113,浙江,397
002622,融钰集团,RYJT_002622,2622,电气设备,154,吉林,42
002621,三垒股份,SLGF_002621,2621,专用机械,123,辽宁,73
002619,艾格拉斯,AGLS_002619,2619,互联网,48,浙江,397
002606,大连电瓷,DLDC_002606,2606,电气设备,154,辽宁,73
002603,以岭药业,YLYY_002603,2603,中成药,74,河北,55
002596,海南瑞泽,HNRZ_002596,2596,其他建材,26,海南,30
002586,围海股份,WHGF_002586,2586,建筑施工,86,浙江,397
002579,中京电子,ZJDZ_002579,2579,元器件,149,广东,283
002576,通达动力,TDDL_002576,2576,电气设备,154,江苏,364
002569,步森股份,BSGF_002569,2569,服饰,55,浙江,397
002520,日发精机,RFJJ_002520,2520,机床制造,11,浙江,397
002509,天广中茂,TGZM_002509,2509,专用机械,123,福建,129
002505,大康农业,DKNY_002505,2505,农业综合,25,湖南,97
002504,*ST弘高,*STHG_002504,2504,装修装饰,27,北京,302
002487,大金重工,DJZG_002487,2487,钢加工,26,辽宁,73
002486,嘉麟杰,JLJ_002486,2486,服饰,55,上海,267
002480,新筑股份,XZGF_002480,2480,机械基件,68,四川,113
002473,*ST圣莱,*STSL_002473,2473,家用电器,42,浙江,397
002453,天马精化,TMJH_002453,2453,化工原料,141,江苏,364
002447,壹桥股份,YQGF_002447,2447,渔业,9,辽宁,73
002442,龙星化工,LXHG_002442,2442,化工原料,141,河北,55
002426,胜利精密,SLJM_002426,2426,元器件,149,江苏,364
002409,雅克科技,YKKJ_002409,2409,化工原料,141,江苏,364
002400,省广股份,SGGF_002400,2400,广告包装,35,广东,283
002399,海普瑞,HPR_002399,2399,化学制药,80,深圳,264
002382,蓝帆医疗,LFYL_002382,2382,医疗保健,63,山东,190
002381,双箭股份,SJGF_002381,2381,橡胶,10,浙江,397
002373,千方科技,QFKJ_002373,2373,软件服务,157,北京,302
002356,赫美集团,HMJT_002356,2356,服饰,55,深圳,264
002341,新纶科技,XLKJ_002341,2341,化工原料,141,深圳,264
002331,皖通科技,WTKJ_002331,2331,软件服务,157,安徽,102
002303,美盈森,MYS_002303,2303,造纸,23,深圳,264
002289,宇顺电子,YSDZ_002289,2289,元器件,149,深圳,264
002282,博深工具,BSGJ_002282,2282,轻工机械,10,河北,55
002263,大 东 南,D D N_002263,2263,塑料,41,浙江,397
002260,德奥通航,DATH_002260,2260,航空,19,广东,283
002259,升达林业,SDLY_002259,2259,家居用品,32,四川,113
002256,兆新股份,ZXGF_002256,2256,染料涂料,21,深圳,264
002252,上海莱士,SHLS_002252,2252,生物制药,41,上海,267
002248,*ST东数,*STDS_002248,2248,机床制造,11,山东,190
002228,合兴包装,HXBZ_002228,2228,广告包装,35,福建,129
002214,大立科技,DLKJ_002214,2214,电器仪表,60,浙江,397
002204,大连重工,DLZG_002204,2204,专用机械,123,辽宁,73
002189,利达光电,LDGD_002189,2189,元器件,149,河南,77
002179,中航光电,ZHGD_002179,2179,元器件,149,河南,77
002170,芭田股份,BTGF_002170,2170,农药化肥,47,深圳,264
002168,深圳惠程,SZHC_002168,2168,电气设备,154,深圳,264
002143,印纪传媒,YJCM_002143,2143,影视音像,40,四川,113
002141,贤丰控股,XFKG_002141,2141,元器件,149,广东,283
002129,中环股份,ZHGF_002129,2129,半导体,55,天津,49
002115,三维通信,SWTX_002115,2115,通信设备,105,浙江,397
002110,三钢闽光,SGMG_002110,2110,普钢,24,福建,129
002109,兴化股份,XHGF_002109,2109,化工原料,141,陕西,46
002099,海翔药业,HXYY_002099,2099,化学制药,80,浙江,397
002087,新野纺织,XYFZ_002087,2087,纺织,47,河南,77
002080,中材科技,ZCKJ_002080,2080,化纤,24,江苏,364
002076,雪 莱 特,X L T_002076,2076,家用电器,42,广东,283
002075,沙钢股份,SGGF_002075,2075,特种钢,9,江苏,364
002070,*ST众和,*STZH_002070,2070,纺织,47,福建,129
002061,江山化工,JSHG_002061,2061,化工原料,141,浙江,397
002058,威 尔 泰,W E T_002058,2058,电器仪表,60,上海,267
002053,云南能投,YNNT_002053,2053,食品,54,云南,33
002015,霞客环保,XKHB_002015,2015,化纤,24,江苏,364
002012,凯恩股份,KEGF_002012,2012,造纸,23,浙江,397
002006,精功科技,JGKJ_002006,2006,专用机械,123,浙江,397
001896,豫能控股,YNKG_001896,1896,火力发电,34,河南,77
001696,宗申动力,ZSDL_001696,1696,摩托车,8,重庆,48
000995,皇台酒业,HTJY_000995,995,白酒,19,甘肃,31
000981,银亿股份,YYGF_000981,981,区域地产,71,甘肃,31
000979,中弘股份,ZHGF_000979,979,区域地产,71,安徽,102
000972,*ST中基,*STZJ_000972,972,食品,54,新疆,51
000953,*ST河化,*STHH_000953,953,农药化肥,47,广西,36
000948,南天信息,NTXX_000948,948,软件服务,157,云南,33
000935,四川双马,SCSM_000935,935,水泥,21,四川,113
000930,中粮生化,ZLSH_000930,930,农业综合,25,安徽,102
000911,南宁糖业,NNTY_000911,911,食品,54,广西,36
000897,津滨发展,JBFZ_000897,897,区域地产,71,天津,49
000889,茂业通信,MYTX_000889,889,通信设备,105,河北,55
000877,天山股份,TSGF_000877,877,水泥,21,新疆,51
000862,银星能源,YXNY_000862,862,新型电力,8,宁夏,13
000838,财信发展,CXFZ_000838,838,区域地产,71,北京,302
000836,鑫茂科技,XMKJ_000836,836,通信设备,105,天津,49
000833,贵糖股份,GTGF_000833,833,造纸,23,广西,36
000828,东莞控股,DGKG_000828,828,路桥,19,广东,283
000820,神雾节能,SWJN_000820,820,环境保护,58,辽宁,73
000806,银河生物,YHSW_000806,806,生物制药,41,广西,36
000803,*ST金宇,*STJY_000803,803,纺织,47,四川,113
000786,北新建材,BXJC_000786,786,其他建材,26,北京,302
000766,通化金马,THJM_000766,766,中成药,74,吉林,42
000755,*ST三维,*STSW_000755,755,化工原料,141,山西,38
000722,湖南发展,HNFZ_000722,722,水力发电,20,湖南,97
000720,新能泰山,XNTS_000720,720,火力发电,34,山东,190
000718,苏宁环球,SNHQ_000718,718,区域地产,71,吉林,42
000693,*ST华泽,*STHZ_000693,693,小金属,33,四川,113
000688,建新矿业,JXKY_000688,688,铅锌,14,重庆,48
000681,视觉中国,SJZG_000681,681,互联网,48,江苏,364
000671,阳 光 城,Y G C_000671,671,区域地产,71,福建,129
000662,天夏智慧,TXZH_000662,662,软件服务,157,广西,36
000638,万方发展,WFFZ_000638,638,批发业,7,辽宁,73
000633,合金投资,HJTZ_000633,633,综合类,31,新疆,51
000606,神州易桥,SZYQ_000606,606,化学制药,80,青海,12
000598,兴蓉环境,XRHJ_000598,598,水务,11,四川,113
000592,平潭发展,PTFZ_000592,592,林业,6,福建,129
000585,东北电气,DBDQ_000585,585,电气设备,154,江苏,364
000581,威孚高科,WFGK_000581,581,汽车配件,113,江苏,364
000570,苏常柴Ａ,SCCＡ_000570,570,机械基件,68,江苏,364
000563,陕国投Ａ,SGTＡ_000563,563,多元金融,17,陕西,46
000561,烽火电子,FHDZ_000561,561,通信设备,105,陕西,46
000557,西部创业,XBCY_000557,557,红黄药酒,11,宁夏,13
000555,神州信息,SZXX_000555,555,软件服务,157,深圳,264
000543,皖能电力,WNDL_000543,543,火力发电,34,安徽,102
000540,中天金融,ZTJR_000540,540,多元金融,17,贵州,26
000536,华映科技,HYKJ_000536,536,元器件,149,福建,129
000523,广州浪奇,GZLQ_000523,523,日用化工,7,广东,283
000517,荣安地产,RADC_000517,517,区域地产,71,浙江,397
000509,华塑控股,HSKG_000509,509,其他建材,26,四川,113
000506,中润资源,ZRZY_000506,506,区域地产,71,山东,190
000504,南华生物,NHSW_000504,504,出版业,23,湖南,97
000503,海虹控股,HHKG_000503,503,医疗保健,63,海南,30
000428,华天酒店,HTJD_000428,428,酒店餐饮,10,湖南,97
000425,徐工机械,XGJX_000425,425,工程机械,33,江苏,364
000419,通程控股,TCKG_000419,419,百货,47,湖南,97
000403,ST生化,STSH_000403,403,生物制药,41,山西,38
000301,东方市场,DFSC_000301,301,综合类,31,江苏,364
000166,申万宏源,SWHY_000166,166,证券,32,新疆,51
000159,国际实业,GJSY_000159,159,石油贸易,6,新疆,51
000100,TCL 集团,TCL JT_000100,100,家用电器,42,广东,283
000099,中信海直,ZXHZ_000099,99,空运,7,深圳,264
000061,农 产 品,N C P_000061,61,农业综合,25,深圳,264
000038,深大通,SDT_000038,38,广告包装,35,深圳,264
000035,中国天楹,ZGTY_000035,35,环境保护,58,江苏,364
000032,深桑达Ａ,SSDＡ_000032,32,元器件,149,深圳,264
000031,中粮地产,ZLDC_000031,31,全国地产,39,深圳,264
000029,深深房Ａ,SSFＡ_000029,29,区域地产,71,深圳,264
000019,深深宝Ａ,SSBＡ_000019,19,软饮料,5,深圳,264
002352,顺丰控股,SFKG_002352,2352,仓储物流,28,安徽,102
002735,王子新材,WZXC_002735,2735,塑料,41,深圳,264
300033,同花顺,THS_300033,300033,软件服务,157,浙江,397
002485,希努尔,XNE_002485,2485,服饰,55,山东,190
000998,隆平高科,LPGK_000998,998,种植业,14,湖南,97
300473,德尔股份,DEGF_300473,300473,汽车配件,113,辽宁,73
300538,同益股份,TYGF_300538,300538,批发业,7,深圳,264
300278,华昌达,HCD_300278,300278,专用机械,123,湖北,96
002475,立讯精密,LXJM_002475,2475,元器件,149,深圳,264
002440,闰土股份,RTGF_002440,2440,染料涂料,21,浙江,397
300611,美力科技,MLKJ_300611,300611,机械基件,68,浙江,397
300387,富邦股份,FBGF_300387,300387,化工原料,141,湖北,96
300527,华舟应急,HZYJ_300527,300527,专用机械,123,湖北,96
002699,美盛文化,MSWH_002699,2699,服饰,55,浙江,397
300551,古鳌科技,GAKJ_300551,300551,专用机械,123,上海,267
002112,三变科技,SBKJ_002112,2112,电气设备,154,浙江,397
002144,宏达高科,HDGK_002144,2144,纺织,47,浙江,397
000669,金鸿能源,JHNY_000669,669,供气供热,23,吉林,42
600797,浙大网新,ZDWX_600797,600797,软件服务,157,浙江,397
002072,凯瑞德,KRD_002072,2072,纺织,47,山东,190
300195,长荣股份,ZRGF_300195,300195,轻工机械,10,天津,49
002661,克明面业,KMMY_002661,2661,食品,54,湖南,97
300174,元力股份,YLGF_300174,300174,化工原料,141,福建,129
002868,绿康生化,LKSH_002868,2868,农业综合,25,福建,129
002434,万里扬,WLY_002434,2434,汽车配件,113,浙江,397
600692,亚通股份,YTGF_600692,600692,水运,14,上海,267
600113,浙江东日,ZJDR_600113,600113,区域地产,71,浙江,397
300047,天源迪科,TYDK_300047,300047,软件服务,157,深圳,264
600562,国睿科技,GRKJ_600562,600562,通信设备,105,江苏,364
002468,申通快递,STKD_002468,2468,仓储物流,28,浙江,397
002591,恒大高新,HDGX_002591,2591,化工原料,141,江西,37
002403,爱仕达,ASD_002403,2403,家用电器,42,浙江,397
600965,福成股份,FCGF_600965,600965,农业综合,25,河北,55
002219,恒康医疗,HKYL_002219,2219,中成药,74,甘肃,31
300265,通光线缆,TGXL_300265,300265,电气设备,154,江苏,364
002474,榕基软件,RJRJ_002474,2474,软件服务,157,福建,129
000785,武汉中商,WHZS_000785,785,百货,47,湖北,96
002106,莱宝高科,LBGK_002106,2106,元器件,149,深圳,264
