code,name,industry,area
300182,捷成股份,软件服务,北京
300183,东软载波,软件服务,山东
300184,力源信息,元器件,湖北
300185,通裕重工,工程机械,山东
300187,永清环保,环境保护,湖南
300188,美亚柏科,软件服务,福建
300189,神农基因,种植业,海南
300190,维尔利,环境保护,江苏
300191,潜能恒信,石油开采,北京
300192,科斯伍德,染料涂料,江苏
300193,佳士科技,专用机械,深圳
300194,福安药业,化学制药,重庆
300195,长荣股份,轻工机械,天津
300196,长海股份,玻璃,江苏
300197,铁汉生态,环境保护,深圳
300198,纳川股份,塑料,福建
300199,翰宇药业,化学制药,深圳
300200,高盟新材,化工原料,北京
300201,海伦哲,专用机械,江苏
300202,聚龙股份,专用机械,辽宁
300203,聚光科技,环境保护,浙江
300204,舒泰神,生物制药,北京
300205,天喻信息,元器件,湖北
300206,理邦仪器,医疗保健,深圳
300207,欣旺达,元器件,深圳
300208,恒顺众昇,电气设备,山东
300209,天泽信息,软件服务,江苏
300210,森远股份,专用机械,辽宁
300211,亿通科技,通信设备,江苏
300212,易华录,软件服务,北京
300213,佳讯飞鸿,通信设备,北京
300214,日科化学,化工原料,山东
300215,电科院,电气设备,江苏
300216,千山药机,医疗保健,湖南
300217,东方电热,电器仪表,江苏
300218,安利股份,塑料,安徽
300219,鸿利智汇,元器件,广东
300220,金运激光,元器件,湖北
300221,银禧科技,塑料,广东
300222,科大智能,电气设备,上海
300223,北京君正,半导体,北京
300224,正海磁材,元器件,山东
300225,金力泰,染料涂料,上海
300226,上海钢联,互联网,上海
300227,光韵达,元器件,深圳
300228,富瑞特装,化工机械,江苏
300229,拓尔思,软件服务,北京
300230,永利股份,塑料,上海
300231,银信科技,软件服务,北京
300232,洲明科技,半导体,深圳
300233,金城医药,化学制药,山东
300234,开尔新材,陶瓷,浙江
300235,方直科技,软件服务,深圳
300236,上海新阳,染料涂料,上海
300237,美晨科技,建筑施工,山东
300238,冠昊生物,医疗保健,广东
300239,东宝生物,生物制药,内蒙
300240,飞力达,仓储物流,江苏
300241,瑞丰光电,半导体,深圳
300242,明家联合,互联网,广东
300243,瑞丰高材,化工原料,山东
300244,迪安诊断,医疗保健,浙江
300245,天玑科技,软件服务,上海
300246,宝莱特,医疗保健,广东
300247,乐金健康,医疗保健,安徽
300248,新开普,软件服务,河南
300249,依米康,专用机械,四川
300250,初灵信息,通信设备,浙江
300251,光线传媒,影视音像,北京
300252,金信诺,电气设备,深圳
300253,卫宁健康,软件服务,上海
300254,仟源医药,化学制药,山西
