code,name,industry,area
002496,辉丰股份,农药化肥,江苏
002497,雅化集团,化工原料,四川
002498,汉缆股份,电气设备,山东
002499,科林环保,环境保护,江苏
002500,山西证券,证券,山西
002501,利源精制,铝,吉林
002502,骅威文化,影视音像,广东
002503,搜于特,服饰,广东
002504,*ST弘高,装修装饰,北京
002505,大康农业,农业综合,湖南
002506,协鑫集成,半导体,上海
002507,涪陵榨菜,食品,重庆
002508,老板电器,家用电器,浙江
002509,天广中茂,专用机械,福建
002510,天汽模,汽车配件,天津
002511,中顺洁柔,造纸,广东
002512,达华智能,元器件,广东
002513,蓝丰生化,农药化肥,江苏
002514,宝馨科技,机械基件,江苏
002515,金字火腿,食品,浙江
002516,旷达科技,纺织,江苏
002517,恺英网络,互联网,福建
002518,科士达,电器仪表,深圳
002519,银河电子,通信设备,江苏
002520,日发精机,机床制造,浙江
002521,齐峰新材,造纸,山东
002522,浙江众成,塑料,浙江
002523,天桥起重,工程机械,湖南
002524,光正集团,供气供热,新疆
002526,山东矿机,工程机械,山东
002527,新时达,电器仪表,上海
002528,英飞拓,电脑设备,深圳
002529,海源机械,专用机械,福建
002530,金财互联,专用机械,江苏
002531,天顺风能,电气设备,江苏
002532,新界泵业,农用机械,浙江
002533,金杯电工,电气设备,湖南
002534,杭锅股份,专用机械,浙江
002535,林州重机,工程机械,河南
002536,西泵股份,汽车配件,河南
002537,海联金汇,汽车整车,山东
